INDEX,Intercept,ORI2,ORI3,ENV2,CLA2,CLA3,EXC2,EXC3,NEW2,INF2,INF3,PRICE
359,8.000000000000004,-3.3306690738754696e-15,-1.1102230246251565e-15,-2.6645352591003757e-15,2.220446049250313e-16,-6.000000000000001,-1.3322676295501878e-15,-1.7877531600415944e-15,-3.1086244689504383e-15,4.2128998723112776e-15,-4.440892098500626e-16,-8.326672684688674e-16
366,3.27777777777778,1.4999999999999976,-0.6666666666666692,-0.666666666666668,-0.16666666666666807,-3.9968028886505635e-15,1.333333333333332,2.499999999999997,3.3333333333333353,1.5000000000000004,0.33333333333333437,-0.16666666666666702
369,9.805555555555562,0.33333333333332926,-1.6666666666666703,-0.3333333333333337,-0.33333333333333626,0.49999999999999534,-2.220446049250313e-15,1.1666666666666627,0.41666666666666674,0.33333333333333265,-0.1666666666666674,-0.8333333333333346
370,2.361111111111114,-2.166666666666671,-3.0000000000000044,1.5833333333333317,0.1666666666666643,1.166666666666664,2.166666666666667,3.6666666666666647,3.3333333333333344,-0.8333333333333329,0.6666666666666693,-0.5833333333333327
374,8.44444444444445,0.1666666666666623,0.16666666666666408,0.08333333333333337,-0.33333333333333615,0.6666666666666625,-0.6666666666666683,-2.9980802521844087e-15,0.5833333333333328,-0.16666666666666766,0.9999999999999993,-1.5000000000000009
378,4.27777777777778,-0.16666666666666952,-1.0000000000000022,-1.1666666666666667,0.33333333333333226,0.4999999999999972,0.4999999999999989,1.3333333333333315,1.3333333333333341,0.8333333333333336,1.5000000000000013,-0.2500000000000007
387,2.8611111111111125,-0.16666666666667063,0.9999999999999989,-0.41666666666666996,1.3333333333333335,-2.0000000000000018,1.3333333333333335,1.499999999999998,1.3333333333333317,4.166666666666671,3.166666666666668,-0.8333333333333337
389,3.1666666666666687,-0.5000000000000023,-0.5000000000000009,0.49999999999999845,1.333333333333333,-0.8333333333333354,0.3333333333333329,0.6666666666666651,0.9999999999999993,0.6666666666666686,0.8333333333333338,-0.2500000000000005
395,8.666666666666673,-1.3877787807814457e-15,-1.0,-3.750000000000002,-0.33333333333333337,-4.666666666666669,-1.9984014443252818e-15,-0.5000000000000008,-0.25000000000000094,1.1666666666666674,0.3333333333333305,-0.5833333333333347
398,4.250000000000001,-0.8333333333333354,-0.6666666666666683,0.9999999999999983,0.1666666666666673,-1.1666666666666685,-0.16666666666666607,0.16666666666666508,1.249999999999999,1.0000000000000016,1.0000000000000004,-0.16666666666666685
399,1.8888888888888895,-1.000000000000003,-0.3333333333333349,1.4166666666666643,1.3333333333333335,1.3333333333333317,1.3333333333333346,1.8333333333333313,1.4166666666666645,2.5000000000000018,0.6666666666666679,-0.416666666666667
402,7.0833333333333375,-0.500000000000004,-1.0000000000000036,0.24999999999999867,0.33333333333333237,-1.8333333333333364,-0.5000000000000013,0.4999999999999968,1.0,0.33333333333333526,1.1666666666666679,-0.5000000000000007
403,6.638888888888893,0.4999999999999978,-0.8333333333333344,-1.0833333333333348,0.9999999999999989,0.1666666666666633,0.666666666666665,0.49999999999999795,2.666666666666667,-0.1666666666666698,-0.1666666666666694,-0.8333333333333339
408,1.333333333333333,-0.6666666666666701,0.1666666666666642,0.24999999999999822,-0.3333333333333338,-0.16666666666666752,0.16666666666666607,1.3333333333333317,2.7500000000000013,0.33333333333333626,1.1666666666666698,-0.08333333333333309
413,0.47222222222222143,0.16666666666666002,-1.0000000000000067,0.16666666666666502,1.6666666666666656,0.9999999999999981,1.4999999999999982,5.166666666666662,2.4166666666666687,1.1666666666666743,1.0000000000000082,-0.5833333333333327
414,9.888888888888893,-1.7763568394002505e-15,-0.3333333333333355,0.16666666666666297,-5.333333333333334,-10.000000000000002,-0.33333333333333504,-3.874069011132239e-15,0.1666666666666652,0.33333333333333803,0.3333333333333319,-8.439639590512774e-16
417,-0.2500000000000009,-0.16666666666666852,0.16666666666666552,0.4999999999999978,0.16666666666666652,0.8333333333333328,0.49999999999999983,0.9999999999999987,4.250000000000002,0.3333333333333337,0.16666666666666796,-0.1666666666666662
420,4.500000000000002,-2.6645352591003757e-15,-0.5000000000000026,3.0,-1.0547118733938987e-15,0.999999999999998,-1.166666666666666,-0.3333333333333357,-0.5000000000000019,0.16666666666666682,-1.6666666666666665,-0.6666666666666666
421,5.972222222222225,-0.6666666666666674,-1.1666666666666667,-3.5833333333333353,-0.8333333333333333,-2.0000000000000018,-0.5000000000000004,-0.3333333333333339,0.6666666666666676,1.1666666666666676,0.49999999999999956,-0.16666666666666757
422,4.611111111111113,-1.7763568394002505e-15,-0.666666666666668,0.08333333333333126,-0.3333333333333329,-4.833333333333335,-1.2212453270876722e-15,0.3333333333333313,0.08333333333333193,0.8333333333333373,0.4999999999999998,-0.08333333333333368
423,0.1111111111111106,0.16666666666666208,0.16666666666666274,0.08333333333332993,-6.661338147750939e-16,-0.16666666666666818,0.8333333333333315,2.999999999999997,6.083333333333336,-0.3333333333333284,-0.3333333333333277,7.805227950946465e-16
431,5.138888888888893,-3.0000000000000058,0.16666666666666424,-0.5833333333333368,1.6666666666666659,0.49999999999999756,-0.16666666666666674,1.3333333333333304,0.6666666666666643,1.0000000000000056,1.166666666666671,-0.5833333333333341
434,5.583333333333337,-1.333333333333338,-3.1666666666666714,0.24999999999999845,1.3333333333333326,-1.8333333333333366,0.1666666666666663,1.3333333333333313,2.5,0.6666666666666693,0.8333333333333348,-0.7499999999999999
438,4.5000000000000036,-1.0000000000000016,-1.0000000000000004,-1.5543122344752192e-15,0.0,-0.5000000000000019,1.0000000000000009,0.4999999999999989,0.49999999999999845,3.3333333333333326,2.1666666666666647,-0.5000000000000008
439,-0.05555555555555608,-1.1879386363489175e-14,-0.1666666666666795,0.08333333333333151,-0.16666666666666985,-2.3314683517128287e-15,1.8333333333333297,9.999999999999991,0.08333333333333393,0.16666666666668623,0.16666666666668628,2.7755575615628914e-16
445,2.0555555555555567,-0.3333333333333349,-1.0000000000000013,-0.3333333333333346,-4.440892098500626e-16,-0.33333333333333476,0.16666666666666574,0.49999999999999883,2.6666666666666683,0.16666666666666685,0.5000000000000007,-9.71445146547012e-17
453,7.222222222222227,-0.33333333333333737,-0.5000000000000041,0.16666666666666452,0.16666666666666585,-3.500000000000003,-1.1666666666666683,0.33333333333332993,0.666666666666666,0.6666666666666721,1.0000000000000022,-0.5833333333333339
460,5.583333333333338,-1.333333333333336,-2.6666666666666696,-0.7500000000000004,-3.552713678800501e-15,2.4999999999999956,-0.3333333333333357,0.33333333333333115,4.0000000000000036,-1.5000000000000033,0.5000000000000002,-0.2500000000000006
