INDEX,CARD,OAU1,OAU2,OAU3,MTY1,MTY2,EIN1,EIN2,EIN3,SIN1,SIN2,SIN3,EFI1,EFI2,EFI3,AFI1,AFI2,AFI3,PRICE,Y,Cluster
32,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
32,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
32,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
32,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0
32,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0
32,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0
32,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,4,0
32,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,3,0
32,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0
32,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0
32,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0
32,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0
32,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,5,0
32,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0
34,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,0
34,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,0
34,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,6,0
34,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
34,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
34,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,3,0
34,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0
34,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,0
34,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,0
34,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0
34,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,9,0
34,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,3,0
34,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,1,0
34,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,0
34,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2,0
34,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,2,0
34,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,6,0
34,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,0
36,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,0
36,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,4,0
36,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,1,0
36,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
36,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
36,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
36,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
36,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0
36,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,3,0
36,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,0
36,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0
36,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,3,0
36,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,2,0
36,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,7,0
36,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,0
36,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,2,0
36,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0
36,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,0
40,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,6,1
40,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,7,1
40,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,1
40,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,8,1
40,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,7,1
40,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,7,1
40,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,8,1
40,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,7,1
40,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,1
40,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,5,1
40,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,1
40,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,9,1
40,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,8,1
40,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,7,1
40,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,9,1
40,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,9,1
40,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,9,1
40,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,5,1
41,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
41,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,0
41,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
41,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
41,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0
41,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
41,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,0
41,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0
41,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,1,0
41,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0
41,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,3,0
41,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0
41,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,1,0
41,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,0
41,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,0
41,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,1,0
41,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
41,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,0
43,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,2,0
43,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,6,0
43,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,0
43,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
43,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0
43,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
43,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
43,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0
43,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,10,0
43,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,0
43,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,8,0
43,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,3,0
43,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,1,0
43,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,0
43,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,0
43,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,6,0
43,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
43,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,0
44,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,1
44,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,1
44,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,9,1
44,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,10,1
44,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,8,1
44,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,8,1
44,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,10,1
44,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,8,1
44,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,1,1
44,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,1
44,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,9,1
44,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,8,1
44,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,1,1
44,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,1
44,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,8,1
44,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,8,1
44,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,9,1
44,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,1
46,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,5,0
46,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5,0
46,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,5,0
46,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0
46,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
46,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,4,0
46,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,5,0
46,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,5,0
46,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,6,0
46,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,3,0
46,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,6,0
46,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,4,0
46,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,6,0
46,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,4,0
46,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,6,0
46,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,3,0
46,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,9,0
46,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,3,0
48,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
48,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,8,0
48,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
48,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
48,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
48,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
48,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
48,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0
48,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,0
48,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0
48,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,10,0
48,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
48,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,5,0
48,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0
48,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0
48,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,10,0
48,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
48,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0
52,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,1
52,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,9,1
52,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,2,1
52,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,1
52,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,1,1
52,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,1
52,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,6,1
52,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,1
52,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,0,1
52,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,1
52,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,4,1
52,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,9,1
52,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,4,1
52,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,1
52,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,3,1
52,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,4,1
52,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,7,1
52,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,1
53,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,4,0
53,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
53,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,0
53,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0
53,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
53,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,7,0
53,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
53,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,7,0
53,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,4,0
53,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,6,0
53,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,5,0
53,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,4,0
53,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,2,0
53,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,7,0
53,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,6,0
53,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,5,0
53,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,5,0
53,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,4,0
57,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
57,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,7,0
57,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
57,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
57,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
57,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
57,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
57,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0
57,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,6,0
57,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0
57,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,9,0
57,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
57,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0
57,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0
57,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0
57,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0
57,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
57,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0
58,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,5,1
58,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,1
58,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,10,1
58,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
58,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,7,1
58,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,6,1
58,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,8,1
58,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,6,1
58,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,1
58,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,1
58,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,10,1
58,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,3,1
58,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,6,1
58,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2,1
58,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,7,1
58,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,4,1
58,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,6,1
58,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,1
63,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,4,0
63,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,3,0
63,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,2,0
63,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,0
63,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
63,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
63,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,7,0
63,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,0
63,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,0
63,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,0
63,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,6,0
63,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2,0
63,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,7,0
63,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2,0
63,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,4,0
63,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,4,0
63,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0
63,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,6,0
65,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,5,0
65,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,9,0
65,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
65,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0
65,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,5,0
65,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,5,0
65,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,7,0
65,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,5,0
65,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,9,0
65,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,5,0
65,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,10,0
65,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,5,0
65,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,9,0
65,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,5,0
65,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,5,0
65,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,8,0
65,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,7,0
65,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,7,0
69,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,5,0
69,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,8,0
69,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
69,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,0
69,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,8,0
69,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,6,0
69,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,6,0
69,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,6,0
69,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,6,0
69,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,8,0
69,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,6,0
69,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,8,0
69,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,5,0
69,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,8,0
69,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,5,0
69,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,5,0
69,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,7,0
69,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,3,0
71,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,5,1
71,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5,1
71,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,5,1
71,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,1
71,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,7,1
71,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,7,1
71,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,7,1
71,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,7,1
71,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,7,1
71,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,7,1
71,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,1
71,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,7,1
71,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,7,1
71,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,7,1
71,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,8,1
71,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,7,1
71,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,8,1
71,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,8,1
74,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,3,0
74,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,8,0
74,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,0
74,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0
74,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0
74,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,3,0
74,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,0
74,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,3,0
74,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,8,0
74,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0
74,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,0
74,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,3,0
74,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,7,0
