INDEX,CARD,ORI1,ORI2,ORI3,ENV1,ENV2,CLA1,CLA2,CLA3,EXC1,EXC2,EXC3,NEW1,NEW2,INF1,INF2,INF3,PRICE,Y
285,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,4
285,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,5
285,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,3
285,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,5
285,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,4
285,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,4
285,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,3
285,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,4
285,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,4
285,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,4
285,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,4
285,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,5
285,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
285,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,5
285,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,4
285,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,5
285,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
290,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,8
290,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,7
290,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
290,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
290,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,8
290,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,7
290,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,8
290,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
290,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
290,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,9
290,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,9
290,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,9
290,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,6
290,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,9
290,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,5
290,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,5
290,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,5
290,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
291,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
291,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,5
291,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,5
291,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,7
291,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,7
291,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,7
291,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,4
291,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
291,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
291,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
291,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
291,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,6
291,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
291,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
291,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,2
291,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,8
291,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
291,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,8
293,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,4
293,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,6
293,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,5
293,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,4
293,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,5
293,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,6
293,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,7
293,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
293,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,6
293,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,6
293,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
293,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,5
293,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,6
293,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,6
293,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,6
293,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,6
293,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,5
293,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,6
296,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,1
296,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,1
296,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,1
296,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,1
296,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,8
296,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,1
296,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,2
296,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,1
296,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
296,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,1
296,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,6
296,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,1
296,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,1
296,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,1
296,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,5
296,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,1
296,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,6
296,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,2
297,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,1
297,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,5
297,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,1
297,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,8
297,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,5
297,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,0
297,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,0
297,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,0
297,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,10
297,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,5
297,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,10
297,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,5
297,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,2
297,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,8
297,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,1
297,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,8
297,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,5
297,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
298,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
298,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,3
298,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
298,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,3
298,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,8
298,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,3
298,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,3
298,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,3
298,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
298,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,3
298,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
298,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
298,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
298,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
298,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,8
298,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,3
298,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
298,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,3
299,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
299,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,3
299,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,4
299,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
299,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,6
299,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,4
299,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,4
299,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,3
299,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,4
299,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,5
299,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,4
299,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
299,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,6
299,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,4
299,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,5
299,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,4
299,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,4
299,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,3
300,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,0
300,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,0
300,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,0
300,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,0
300,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,10
300,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,0
300,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,0
300,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,0
300,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,10
300,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,0
300,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,10
300,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,0
300,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,10
300,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,0
300,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,10
300,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,0
300,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,10
300,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,0
303,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,8
303,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,7
303,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,7
303,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,7
303,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,8
303,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,7
303,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,9
303,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
303,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,9
303,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,9
303,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
303,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,8
303,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
303,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,8
303,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,7
303,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,8
303,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,7
303,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,7
305,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,7
305,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,7
305,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,1
305,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,1
305,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,3
305,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,1
305,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,2
305,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
305,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
305,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,6
305,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,6
305,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,2
305,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,2
305,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,2
305,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,2
305,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,7
305,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,2
305,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,2
306,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,8
306,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,7
306,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
306,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,3
306,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,3
306,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,7
306,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,3
306,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
306,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
306,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,7
306,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
306,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,7
306,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,7
306,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,2
306,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,2
306,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,8
306,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
306,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,7
310,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,2
310,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,3
310,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,4
310,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,3
310,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,8
310,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,5
310,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,4
310,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,4
310,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,9
310,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,5
310,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
310,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
310,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,7
310,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,4
310,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,4
310,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,4
310,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
310,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
318,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,8
318,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,7
318,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,6
318,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,7
318,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,6
318,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,5
318,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,6
318,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
318,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
318,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,7
318,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,6
318,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,6
318,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,6
318,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,7
318,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,8
318,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,8
318,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,7
318,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,6
319,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,2
319,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,2
319,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,6
319,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,6
319,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,4
319,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,6
319,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,5
319,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
319,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,10
319,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
319,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
319,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
319,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,10
319,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,8
319,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,8
319,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,9
319,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,9
319,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,3
320,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,1
320,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,3
320,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
320,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
320,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,3
320,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,3
320,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,2
320,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,3
320,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
320,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,3
320,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,6
320,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,4
320,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,4
320,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,2
320,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,4
320,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,5
320,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,4
320,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
325,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,5
325,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,9
325,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,7
325,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,9
325,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,7
325,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,6
325,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,7
325,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
325,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
325,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,7
325,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
325,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,7
325,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
325,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
325,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,7
325,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,9
325,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
325,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
326,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,1
326,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,2
326,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,0
326,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,0
326,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,0
326,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,1
326,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,1
326,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,5
326,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,1
326,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,4
326,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,2
326,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,2
326,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,5
326,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,2
326,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,2
326,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,5
326,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,1
326,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,1
342,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,6
342,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,6
342,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
342,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,7
342,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,7
342,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
342,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,6
342,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,6
342,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
342,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,6
342,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,10
342,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,7
342,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
342,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
342,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,7
342,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,9
