INDEX,CARD,OAU1,OAU2,OAU3,MTY1,MTY2,EIN1,EIN2,EIN3,SIN1,SIN2,SIN3,EFI1,EFI2,EFI3,AFI1,AFI2,AFI3,PRICE,Y
32,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
32,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,4
32,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
32,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,0
32,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
32,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
32,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,0
32,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,5
32,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
34,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
34,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
34,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,6
34,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,1
34,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,3
34,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,3
34,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,4
34,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,2
34,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
34,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
34,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,9
34,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
34,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,1
34,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
34,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,2
34,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,2
34,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,6
34,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
36,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
36,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,4
36,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,1
36,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
36,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,0
36,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,0
36,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,1
36,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,1
36,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,3
36,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,2
36,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,1
36,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
36,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,2
36,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,7
36,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,1
36,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,2
36,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,3
36,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
40,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,6
40,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,7
40,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
40,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,8
40,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,7
40,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,7
40,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,8
40,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,7
40,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
40,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,5
40,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,7
40,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,9
40,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,8
40,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,7
40,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,9
40,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,9
40,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,9
40,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,5
41,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
41,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
41,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
41,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
41,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,2
41,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
41,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,2
41,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,1
41,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,1
41,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
41,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,3
41,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,1
41,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,1
41,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
41,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,1
41,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,1
41,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,1
41,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
43,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,2
43,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,6
43,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
43,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
43,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,2
43,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,0
43,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,3
43,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,1
43,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,10
43,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,2
43,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,8
43,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
43,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,1
43,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
43,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,1
43,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,6
43,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,1
43,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
44,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
44,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
44,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,9
44,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,10
44,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,8
44,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,8
44,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,10
44,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,8
44,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,1
44,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,2
44,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,9
44,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,8
44,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,1
44,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
44,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,8
44,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,8
44,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,9
44,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
46,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,5
46,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,5
46,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,5
46,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,5
46,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,4
46,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,4
46,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,5
46,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,5
46,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,6
46,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,3
46,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,6
46,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,4
46,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,6
46,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,4
46,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,6
46,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,3
46,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,9
46,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,3
48,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
48,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,8
48,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
48,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
48,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,0
48,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,0
48,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,0
48,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,0
48,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
48,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
48,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
48,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,0
48,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,5
48,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
48,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
48,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,10
48,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,0
48,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
52,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
52,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,9
52,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,2
52,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,3
52,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,1
52,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,0
52,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,6
52,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,0
52,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,0
52,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
52,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,4
52,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,9
52,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,4
52,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
52,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,3
52,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,4
52,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,7
52,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
53,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,4
53,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,1
53,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
53,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,5
53,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,4
53,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,7
53,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,3
53,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,7
53,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,4
53,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,6
53,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,5
53,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,4
53,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,2
53,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,7
53,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,6
53,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,5
53,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,5
53,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,4
57,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
57,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,7
57,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
57,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
57,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,0
57,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,0
57,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,0
57,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,0
57,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,6
57,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
57,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,9
57,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,0
57,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,0
57,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
57,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
57,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,0
57,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,0
57,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
58,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,5
58,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
58,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,10
58,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
58,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,7
58,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,6
58,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,8
58,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,6
58,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
58,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
58,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
58,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
58,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,6
58,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
58,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,7
58,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,4
58,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,6
58,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
63,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,4
63,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,3
63,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,2
63,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,6
63,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,3
63,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
63,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,7
63,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,2
63,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
63,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,2
63,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,6
63,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,2
63,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,7
63,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
63,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,4
63,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,4
63,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,3
63,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,6
65,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,5
65,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,9
65,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
65,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,2
65,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,5
65,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,5
65,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,7
65,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,5
65,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,9
65,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,5
65,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
65,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,5
65,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,9
65,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,5
65,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,5
65,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,8
65,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,7
65,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,7
69,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,5
69,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,8
69,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
69,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,3
69,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,8
69,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,6
69,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,6
69,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,6
69,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,6
69,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,8
69,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,6
69,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,8
69,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,5
69,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,8
69,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,5
69,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,5
69,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,7
69,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,3
71,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,5
71,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,5
71,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,5
71,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,7
71,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,7
71,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,7
71,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,7
71,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,7
71,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,7
71,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,7
71,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,7
71,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,7
71,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,7
71,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,7
71,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,8
71,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,7
71,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,8
71,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,8
74,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,3
74,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,8
74,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
74,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,2
74,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,2
74,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,3
74,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,2
74,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,3
74,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,8
74,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
74,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,7
74,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
74,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,7
74,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
74,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,2
74,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,6
74,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,2
74,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,3
75,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,4
75,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,4
75,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,4
75,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,4
75,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,8
